ISSCAP CODE,Species,Category,Source,Family,SpcID,StudyLocality,Region,StartYear,EndYear,Gear,GScore,GRank,Sex,K,KRank,M,F,Z,Tzero,ExpRate,ERRank,LenYear1,LenYear2,LenYear3,LenYear4,Yield,FecundityMin,FecundityMax,Fecundity,FcRank,MeanSizeMin,MeanSizeMax,MeanSize,LengthRangeMin,LengthRangeMax,Lr,Linf,LinfRank,MeanSizeByLinf,MeanSizeByLm,LrByLinf,LrRank,LmMin,LmMax,Lm,LmBL,LmRank,SpawningSeason,NumSpawningMonths,NSMRank,Dist,DistRank,MTL,MTLRank,BLD,BLDRank,CPI,CPIRank,PriceRank,RankTotal
37,Rastrelliger kanagurta,SP,AR94-95,SCOMBRIDAE,1953,Cochin,SW,1994,1995,Ringseine,17.6,6,C,1.106,4,1.86,0,6.34,0,0,5,,0,0,0,0,94000,120000,120000,5,0,,222,270,270,55,332,5,,,0.1656626506,6,0,,175,0.5271084337,6,,3,5,31.83,2,3.4,4,3.5,2,662.8,6,4,60
37,Rastrelliger kanagurta,SP,"IJF1998,45(1) Rohit et al",SCOMBRIDAE,1953,Mangalore// Malpe,SW,1988,1992,Trawlnet,17.6,6,C,1.233,5,1.696,2.922,4.61,0,0.6338394,4,0,0,0,0,0,94000,120000,120000,5,0,0,217,275,275,145,281.67,5,0,,0.5147868073,2,0,0,178,0.6319451841,4,"Jun-Aug,Mar,apr",5,4,31.83,2,3.4,4,3.5,2,662.8,6,4,53
37,Rastrelliger kanagurta,SP,Trophic  Modelling of Arabian Sea of Karnataka,SCOMBRIDAE,1953,Mangalore,SW,1999,2001,"Trawlnet,Gillnet,Purseseine, Artisanal",17.6,6,C,1.55,6,2.43,3.8,6.24,0,0.6089744,4,,,,,25526,94000,120000,120000,5,,,217,,,66,302,5,0.719,1.219,0.2185430464,5,,,178,0.5894039735,5,"Jun, Jul, Aug",3,5,31.83,2,3.4,4,3.5,2,662.8,6,4,59
37,Rastrelliger kanagurta,SP,"IJF 2006,53(1)",SCOMBRIDAE,1953,Kakinada,SE,1995,2000,"Trawlnet,Gillnet",17.6,6,C,1.89,6,2.61,6.68,9.29,0,0.7190527,5,0,0,0,0,0,94000,120000,120000,5,0,0,0,275,275,60,286.3,5,0,0,0.2095703807,5,0,0,182,0.6356968215,4,,12,1,31.83,2,3.4,4,3.5,2,81.5,1,4,50
37,Rastrelliger kanagurta,SP,AR2005-06,SCOMBRIDAE,1953,Karnataka,SW,2005,2006,"Trawlnet, Purse seine",17.6,6,C,1.1,4,2.1,4.1,6.2,0,0.6612903,4,,0,0,0,0,94000,120000,120000,5,0,,222,,,66,318,5,0.698,1.269,0.2075471698,5,0,,175,0.5503144654,5,,3,5,31.83,2,3.4,4,3.5,2,662.8,6,4,57
37,Rastrelliger kanagurta,SP,IJF 57(1)2010 Abudssamad et al,SCOMBRIDAE,1953,tuticorin,SE,1997,2007,trawl gillnet,17.6,6,C,1.634,6,2.52,5.34,7.86,0,0.6793893,4,0,0,0,0,0,0,0,68500,4,0,0,0,0,0,60,332.8,5,0,0,0.1802884615,6,0,0,186,0.5588942308,5,oct-jul,10,2,31.83,2,3.4,4,3.5,2,81.5,1,4,51
37,Rastrelliger kanagurta,SP,CMFRI annual report 2008-2009,SCOMBRIDAE,1953,Veravel,NW,2007,2008,Gillnet,17.6,6,C,0.66,3,1.35,1.09,2.44,0,0.4467213,2,0,0,0,0,0,0,,120000,5,0,0,234,,,180,288.8,5,0,0,0.6232686981,1,0,0,190,0.6578947368,3,"Feb-August,unimodal",7,3,31.83,2,3.4,4,3.5,2,298.6,4,4,44
37,Rastrelliger kanagurta,SP,CMFRI annual report 2008-2009,SCOMBRIDAE,1953,Andhra Pradesh,SE,2007,2008,"Trawl,seines,Gillnet",17.6,6,C,1.7,6,1.38,11.7,13.8,0,0.8478261,6,0,0,0,0,0,0,0,120000,5,0,0,0,0,0,131,279,5,0,0,0.4695340502,3,0,0,182,0.6523297491,3,OCT-JUL,10,2,31.83,2,3.4,4,3.5,2,81.5,1,4,49
37,Rastrelliger kanagurta,SP,CMFRI annual report 2008-2009,SCOMBRIDAE,1953,Karnataka,SW,2008,2009,"Purse seine,Trawl",17.6,6,C,1.1,4,2.1,6.53,8.63,0,0.7566628,5,0,0,0,0,0,0,0,120000,5,0,0,220,85,285,85,318,5,0,0,0.2672955975,5,0,0,175,0.5503144654,5,,3,5,31.83,2,3.4,4,3.5,2,662.8,6,4,58
37,Rastrelliger kanagurta,SP,"IJF 1992,39,(3&4) Noble et al",SCOMBRIDAE,1953,East coast,"SE,NE",1984,1988,PS,17.6,6,C,0.6,2,1,2.506,3.506,0,0.7147747,5,0,0,0,0,0,0,0,120000,5,0,0,0,40,280,40,315,5,0,0,0.126984127,6,0,0,190,0.6031746032,4,OCT-JUL,10,2,31.83,2,3.4,4,3.5,2,48.8,1,4,48
37,Rastrelliger kanagurta,SP,"IJF 1992,39,(3&4) Noble et al",SCOMBRIDAE,1953,West coast,"SW,NW",1984,1988,PS,17.6,6,C,0.6,2,1,1.924,2.924,0,0.6580027,4,0,0,0,0,0,0,0,120000,5,0,0,0,60,280,60,315,5,0,0,0.1904761905,6,0,0,190,0.6031746032,4,"MAY-JUN,OCT-DEC",5,4,31.83,2,3.4,4,3.5,2,480.7,5,4,53
37,Rastrelliger kanagurta,SP,"JMBA 46(2),2004 Rohit et al",SCOMBRIDAE,1953,Mangalore,SW,1997,2002,"PS,BS,TRAWL,GILLNET",17.6,6,C,1.8,6,2.63,5,7.63,0,0.655308,4,0,0,0,0,0,0,0,120000,5,0,0,0,0,0,55,307,5,0,0,0.1791530945,6,0,0,180,0.5863192182,5,"Jun-Aug,Mar,apr",5,4,31.83,2,3.4,4,3.5,2,662.8,6,4,59
37,Rastrelliger kanagurta,SP,Mgmt.Scomb,SCOMBRIDAE,1953,Calicut,SW,1997,1999,Ring seine,17.6,6,C,1.78,6,2.64,2.5,5.14,0,0.4863813,2,0,0,0,0,0,0,0,120000,5,0,0,0,0,0,55,284.9,5,0,0,0.1930501931,6,0,0,175,0.6142506143,4,,3,5,31.83,2,3.4,4,3.5,2,662.8,6,4,57
37,Rastrelliger kanagurta,SP,Mgmt.Scomb,SCOMBRIDAE,1953,Kakinada,SE,1997,1999,Trawl,17.6,6,C,1.7,6,2.57,4.77,7.34,0,0.6498637,4,0,0,0,0,0,0,0,120000,5,0,0,0,0,0,55,283.5,5,0,0,0.1940035273,6,0,0,182,0.6419753086,4,,10,2,31.83,2,3.4,4,3.5,2,81.5,1,4,51
36,Sarda orientalis,LP,CMFRI annual report 2008-2009,SCOMBRIDAE,1961,Veravel,NW,2007,2008,Gillnet,9.3,3,C,0.36,2,0.74,0.24,0.97,0,0.2474227,1,0,0,0,0,0,0,0,903400,6,0,0,455,0,0,0,619.5,3,0,0,0,0,0,0,420,0.6779661017,3,"May,Jun,Aug_oct",5,4,29.7,2,4.4,2,4,2,298.6,4,4,36
37,Scomberomorus commerson,LP,Trophic  Modelling of Arabian Sea of Karnataka,SCOMBRIDAE,1966,Mangalore,SW,1999,2000,"Trawlnet,Gillnet,Purseseine",13.9,5,C,0.66,3,0.9,4.43,5.33,0,0.8311445,6,,,,,2555,,,3600000,6,,,,,,250,1420,1,,,0.176056338,6,,,720,0.5070422535,6,"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep",9,2,91.18,6,4.18,2,4.7,2,662.8,6,6,57
37,Scomberomorus commerson,LP,AR2005-06,SCOMBRIDAE,1966,Karnataka,SW,2005,2006,,13.9,5,C,0.95,4,1.86,5.49,7.35,0,0.7469388,5,,0,0,0,0,0,,3600000,6,0,,,,,250,1550,1,,,0.1612903226,6,0,,720,0.464516129,6,,9,2,91.18,6,4.18,2,4.7,2,662.8,6,6,57
37,Scomberomorus commerson,LP,Mgmt.Scomb,SCOMBRIDAE,1966,Indian coast,IND,1995,1999,"Gillnet,Trawlnet,Hooks&line,Boatseine,Purseseine",13.9,5,C,1.31,5,1.38,4.26,5.64,0,0.7553192,5,860,1160,1270,1310,0,0,0,3600000,6,0,0,0,0,0,199,1472,1,0,,0.1351902174,6,0,0,700,0.4755434783,6,NOV-JUL,9,2,91.18,6,4.18,2,4.7,2,264.75,4,6,56
37,Scomberomorus commerson,LP,AR1999-00,SCOMBRIDAE,1966,Kakinada,SE,1999,2000,Gillnet,13.9,5,C,0.8,3,0.97,3.89,4.86,0,0.8004115,6,,0,0,0,0,0,,3600000,6,0,,0,,,408,1588,1,0,,0.2569269521,5,0,,700,0.4408060453,5,MAR-JUL,5,4,91.18,6,4.18,2,4.7,2,81.5,1,6,52
37,Scomberomorus commerson,LP,AR1999-00,SCOMBRIDAE,1966,Mangalore,SW,1999,2000,Gillnet,13.9,5,C,0.88,3,1.12,2.68,3.8,0,0.7052632,5,,0,0,0,0,0,,3600000,6,0,,0,,,250,1232,1,0,,0.2029220779,5,0,,720,0.5844155844,5,,5,4,91.18,6,4.18,2,4.7,2,662.8,6,6,56
37,Scomberomorus commerson,LP,Proc.Tuna meet,SCOMBRIDAE,1966,West coast,"SW,NW",1998,2002,"Gillnet,Trawl",13.9,5,C,0.5,2,0.73,1.69,2.43,0,0.6954733,4,0,0,0,0,0,0,0,3600000,6,0,0,0,250,1000,250,1420,1,0,0,0.176056338,6,0,0,700,0.4929577465,6,,9,2,91.18,6,4.18,2,4.7,2,480.7,5,6,53
37,Scomberomorus commerson,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1966,tuticorin,SE,1992,1995,Gillnet,13.9,5,C,0.5,2,0.71,4.59,5.03,0,0.9125248,6,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,408,1740,1,0,0,0.2344827586,5,0,0,700,0.4022988506,5,MAR-JUL,5,4,91.18,6,4.18,2,4.7,2,81.5,1,6,51
37,Scomberomorus commerson,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1966,Mandapam,SE,1967,1969,"Gillnet,H&L, Trawl",13.9,5,C,0.57,2,0.77,2.41,3.18,0,0.7578617,5,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,430,1768,1,0,0,0.2432126697,5,0,0,700,0.3959276018,4,MAR-JUL,5,4,91.18,6,4.18,2,4.7,2,81.5,1,6,49
37,Scomberomorus commerson,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1966,Cochin,SW,1993,1995,Gillnet,13.9,5,C,0.6,2,0.84,5.45,6.29,0,0.8664547,6,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,300,1460,1,0,0,0.2054794521,5,0,0,700,0.4794520548,6,NOV-MAR,5,4,91.18,6,4.18,2,4.7,2,662.8,6,6,57
37,Scomberomorus commerson,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1966,calicut,SW,1992,1995,"Gillnet,H&L, Trawl",13.9,5,C,0.54,2,0.81,3.54,4.35,0,0.8137931,6,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,500,1270,1,0,0,0.3937007874,4,0,0,700,0.5511811024,5,NOV-MAR,5,4,91.18,6,4.18,2,4.7,2,662.8,6,6,55
37,Scomberomorus commerson,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1966,Mangalore,SW,1993,1995,Trawl,13.9,5,C,0.66,3,0.9,10.5,11.4,0,0.9210526,6,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,320,1460,1,0,0,0.2191780822,5,0,0,700,0.4794520548,6,NOV-MAR,5,4,91.18,6,4.18,2,4.7,2,662.8,6,6,58
37,Scomberomorus commerson,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1966,Veraval,NW,1992,1995,"Gillnet,H&L, Trawl",13.9,5,C,0.65,3,0.84,2.87,3.71,0,0.7735848,5,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,420,1465,1,0,0,0.2866894198,5,0,0,700,0.4778156997,6,,0,0,91.18,6,4.18,2,4.7,2,298.6,4,6,51
37,Scomberomorus commerson,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1966,tuticorin,SE,1992,1995,Gillnet(Small),13.9,5,C,0.5,2,0.71,11,11.71,0,0.9393681,6,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,408,1740,1,0,0,0.2344827586,5,0,0,700,0.4022988506,5,MAR-JUL,5,4,91.18,6,4.18,2,4.7,2,81.5,1,6,51
37,Scomberomorus commerson,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1966,tuticorin,SE,1992,1995,Trawl,13.9,5,C,0.5,2,0.71,4.99,5.7,0,0.8754386,6,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,408,1740,1,0,0,0.2344827586,5,0,0,700,0.4022988506,5,MAR-JUL,5,4,91.18,6,4.18,2,4.7,2,81.5,1,6,51
37,Scomberomorus commerson,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1966,tuticorin,SE,1992,1995,H&L,13.9,5,C,0.5,2,0.71,3.44,4.15,0,0.8289157,6,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,408,1740,1,0,0,0.2344827586,5,0,0,700,0.4022988506,5,MAR-JUL,5,4,91.18,6,4.18,2,4.7,2,81.5,1,6,51
37,Scomberomorus commerson,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1966,Cochin,SW,1993,1995,Trawl,13.9,5,C,0.6,2,0.84,10.7,11.54,0,0.9272097,6,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,300,1460,1,0,0,0.2054794521,5,0,0,700,0.4794520548,6,NOV-MAR,5,4,91.18,6,4.18,2,4.7,2,662.8,6,6,57
37,Scomberomorus commerson,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1966,Mangalore,SW,1993,1995,Gillnet,13.9,5,C,0.66,3,0.9,4.43,5.33,0,0.8311445,6,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,320,1460,1,0,0,0.2191780822,5,0,0,700,0.4794520548,6,NOV-MAR,5,4,91.18,6,4.18,2,4.7,2,662.8,6,6,58
37,Scomberomorus commerson,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1966,Veraval,NW,1992,1995,"Gillnet,H&L, Trawl",13.9,5,C,0.65,3,0.84,3.85,4.6,0,0.8369565,6,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,420,1465,1,0,0,0.2866894198,5,0,0,700,0.4778156997,6,,0,0,91.18,6,4.18,2,4.7,2,298.6,4,6,52
37,Scomberomorus commerson,LP,CMFRI annual report 2008-2009,SCOMBRIDAE,1966,Karnataka,SW,2008,2009,"Gillnet,Trawlnet",13.9,5,C,0.78,3,1.61,7.48,9.09,0,0.8228823,6,0,0,0,0,0,0,0,3600000,6,0,0,570,120,1120,120,1620,1,0,0,0.07407407407,6,0,0,700,0.4320987654,5,,9,2,91.18,6,4.18,2,4.7,2,662.8,6,6,56
37,Scomberomorus commerson,LP,"IJF 1992, 39(3&4) Yohannan et al",SCOMBRIDAE,1966,Kerala,SW,1984,1988,Gillnet,13.9,5,C,0.78,3,0.99,3.3,4.08,0,0.8088235,6,0,0,0,0,0,0,0,3600000,6,0,0,0,300,1300,300,1460,1,0,0,0.2054794521,5,0,0,750,0.5136986301,6,Jan_Mar,3,5,91.18,6,4.18,2,4.7,2,662.8,6,6,59
37,Scomberomorus commerson,LP,"IJF 1992, 39(3&4) Yohannan et al",SCOMBRIDAE,1966,Tamil Nadu,SE,1984,1988,"Gillnet,Trawlnet, H&L, troll, Seines",13.9,5,C,0.78,3,0.99,2.31,3.09,0,0.7475728,5,0,0,0,0,0,0,0,3600000,6,0,0,0,100,1390,100,1460,1,0,0,0.06849315068,6,0,0,750,0.5136986301,6,,2,6,91.18,6,4.18,2,4.7,2,81.5,1,6,55
37,Scomberomorus guttatus,LP,AR1999-00,SCOMBRIDAE,1967,Mangalore,SW,1999,,"Gillnet,Purseseine",11.5,4,C,0.8,3,1.29,4.71,6,0,0.785,5,,,,,585,,,3590000,6,,,,,,320,690,3,,,0.4637681159,3,,,370,0.5362318841,6,,0,0,74.84,5,4.18,2,4.4,2,662.8,6,5,50
37,Scomberomorus guttatus,LP,"Ghosh et al., 2009, IJF 56(3): 157 - 162",SCOMBRIDAE,1967,Veraval,NW,2003,2006,Gillnet,11.5,4,C,1.4,5,1.79,2.92,4.71,0,0.6199576,4,463,576,0,0,0,0,0,3590000,6,414,439,0,200,580,209.5,612.7,3,0,0,0.341929166,4,0,0,405,0.6610086502,3,Feb_Jul,6,4,74.84,5,4.18,2,4.4,2,298.6,4,5,51
37,Scomberomorus guttatus,LP,"Proc.tuna meet,2005, Muthiah et al",SCOMBRIDAE,1967,west coast,"SW,NW",1998,2002,"gillnet,trawl",11.5,4,C,1,4,1.41,4.76,6.17,0,0.7714749,5,0,0,0,0,0,0,0,3590000,6,0,0,0,320,510,320,690,3,0,0,0.4637681159,3,0,0,405,0.5869565217,5,,0,0,74.84,5,4.18,2,4.4,2,480.7,5,5,49
37,Scomberomorus guttatus,LP,"Proc.tuna meet,2005, Kasim et al",SCOMBRIDAE,1967,South east,SE,2000,2003,"Gillnet,trawl,H&L",11.5,4,C,1.1,4,1.5,5.02,6.52,0,0.7699386,5,492,660,0,0,0,0,0,3590000,6,0,0,0,120,660,120,750,3,0,0,0.16,6,0,0,405,0.54,6,"Mar,Apr,Dec",3,5,74.84,5,4.18,2,4.4,2,81.5,1,5,54
37,Scomberomorus guttatus,LP,CMFRI annual report 2008-2009,SCOMBRIDAE,1967,Andhra Pradesh,SE,2007,2008,"Trawl,Gillnet",11.5,4,C,1.31,5,1.68,0.97,2.65,0,0.3660377,1,0,0,0,0,0,0,0,3590000,6,0,0,0,0,0,120,642.2,3,0,0,0.1868576767,6,0,0,405,0.630644659,4,,6,4,74.84,5,4.18,2,4.4,2,81.5,1,5,48
37,Scomberomorus guttatus,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1967,Chennai,SE,1995,1995,Gillnet,11.5,4,C,0.72,3,1.14,2.79,3.93,0,0.7099236,5,0,0,0,0,0,0,0,3590000,6,0,0,0,0,0,120,730,3,0,0,0.1643835616,6,0,0,405,0.5547945205,5,FEB-JUL,6,4,74.84,5,4.18,2,4.4,2,81.5,1,5,51
37,Scomberomorus guttatus,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1967,Chennai,SE,1995,1995,Trawl,11.5,4,C,0.72,3,1.14,5.8,6.94,0,0.8357349,6,0,0,0,0,0,0,0,3590000,6,0,0,0,0,0,120,730,3,0,0,0.1643835616,6,0,0,405,0.5547945205,5,FEB-JUL,6,4,74.84,5,4.18,2,4.4,2,81.5,1,5,52
37,Scomberomorus guttatus,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1967,Mandapam,SE,1967,1969,Gillnet,11.5,4,C,0.85,3,1.14,8.36,9.5,0,0.8799999,6,0,0,0,0,0,0,0,3590000,6,0,0,0,0,0,120,1092,1,0,0,0.1098901099,6,0,0,405,0.3708791209,4,FEB-JUL,6,4,74.84,5,4.18,2,4.4,2,81.5,1,5,49
37,Scomberomorus guttatus,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1967,Mangalore,SW,1993,1995,Gillnet,11.5,4,C,0.84,3,1.29,4.71,6,0,0.785,5,0,0,0,0,0,0,0,3590000,6,0,0,0,0,0,320,680,3,0,0,0.4705882353,3,0,0,405,0.5955882353,5,,0,0,74.84,5,4.18,2,4.4,2,662.8,6,5,49
37,Scomberomorus guttatus,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1967,Mangalore,sw,1993,1995,Trawl,11.5,4,C,0.84,3,1.29,4.14,5.45,0,0.759633,5,0,0,0,0,0,0,0,3590000,6,0,0,0,0,0,320,680,3,0,0,0.4705882353,3,0,0,405,0.5955882353,5,,0,0,74.84,5,4.18,2,4.4,2,662.8,6,5,49
37,Scomberomorus guttatus,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1967,Veraval,NW,1992,1995,Gillnet,11.5,4,C,0.8,3,1.19,4.61,5.9,0,0.7813559,5,0,0,0,0,0,0,0,3590000,6,0,0,0,0,0,209.5,690,3,0,0,0.3036231884,4,0,0,405,0.5869565217,5,,6,4,74.84,5,4.18,2,4.4,2,298.6,4,5,52
37,Scomberomorus guttatus,LP,CMFRI annual report 2008-2009,SCOMBRIDAE,1967,Veravel,NW,2007,2008,Dolnet,11.5,4,C,0.6,2,1.02,1.21,2.23,0,0.5426009,3,0,0,0,0,0,0,0,3590000,6,0,0,445,,,209.5,640.5,3,0,0,0.3270882123,4,0,0,405,0.6323185012,4,"Feb-july,Unimodal",6,4,74.84,5,4.18,2,4.4,2,298.6,4,5,48
37,Scomberomorus guttatus,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1967,Veraval,NW,1992,1995,Trawl,11.5,4,C,0.8,3,1.19,2.09,3.28,0,0.6371951,4,0,0,0,0,0,0,0,3590000,6,0,0,0,0,0,209.5,690,3,0,0,0.3036231884,4,0,0,405,0.5869565217,5,,6,4,74.84,5,4.18,2,4.4,2,298.6,4,5,51
37,Scomberomorus lineolatus,LP,"JMBA 1999,41(1&2) Devaraj et al",SCOMBRIDAE,1969,Mandapam,SE,1967,1974,Gillnet,12.2,4,C,0.86,3,1.1,2.9,4,0,0.725,5,0,0,0,0,0,0,0,570000,6,0,0,0,0,0,0,1268,1,0,0,0,0,0,0,700,0.5520504732,5,JAN-MAY,5,4,31.6,2,4.4,2,5,2,81.5,1,6,41
36,Thunnus albacares,LP,"CMFRI Bull 1986 36:20-27,Silas et al",SCOMBRIDAE,1977,Minicoy,LAK,1976,1982,Pole &Line,13.3,5,C,0.32,2,0.49,3,3.49,0,0.8595989,6,506,764,952,1088,0,0,0,3600000,6,0,0,0,0,0,320,1450,1,,,0.2206896552,5,0,0,720,0.4965517241,6,,0,0,83.66,6,4.4,2,3.333333333,2,81.5,1,6,48
36,Thunnus albacares,LP,AR2000-01,SCOMBRIDAE,1977,North west,NW,2000,2001,Gillnet,13.3,5,C,0.39,2,0.6,2.5,3.1,0,0.8064516,6,560,930,1180,1350,0,0,0,3600000,6,0,0,,0,0,580,1720,1,,,0.3372093023,4,0,0,720,0.4186046512,5,,0,0,83.66,6,4.4,2,3.333333333,2,298.6,4,6,49
36,Thunnus albacares,LP,"Kasim & Mohan 2007. AFS, Koch Abs No CFO 008",SCOMBRIDAE,1977,Chennai,SE,2001,2003,Gillnet,13.3,5,C,0.75,3,0.96,1.41,2.37,0,0.5949367,3,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,270,1496,1,0,0,0.1804812834,6,0,0,720,0.4812834225,6,,0,0,83.66,6,4.4,2,3.333333333,2,81.5,1,6,47
36,Thunnus albacares,LP,CMFRI annual report 2008-2009,SCOMBRIDAE,1977,Andhra Pradesh,SE,2007,2008,Hooks &Line,13.3,5,C,0.2,1,0,0,0,0,0,,0,0,0,0,0,0,0,3600000,6,0,0,0,0,0,270,2400,1,0,0,0.1125,6,0,0,720,0.3,3,,0,,83.66,6,4.4,2,3.333333333,2,81.5,1,6,
36,Thunnus tonggol,LP,AR2000-01,SCOMBRIDAE,1979,North west,NW,2000,2001,Gillnet,12.1,4,C,1.2,4,1.2,0.7,1.86,0,0.3763441,1,640,840,890,910,0,0,0,903400,6,0,0,0,0,0,300,925,2,0,,0.3243243243,4,0,0,530,0.572972973,5,,4,5,83.66,6,4.14,2,4,2,298.6,4,4,49
36,Thunnus tonggol,LP,Trophic  Modelling of Arabian Sea of Karnataka,SCOMBRIDAE,1979,Mangalore,SW,1999,2001,"Gillnet,Purseseine",12.1,4,C,1.2,4,1.51,5.19,6.7,0,0.7746269,5,,,,,177,,,903400,6,,,475,,,320,921,2,0.516,0.979,0.3474484256,4,,,485,0.5266015201,6,,0,0,83.66,6,4.14,2,4,2,662.8,6,4,51
36,Thunnus tonggol,LP,CMFRI annual report 2008-2009,SCOMBRIDAE,1979,Veravel,NW,2007,2008,Gillnet,12.1,4,C,0.27,1,0.54,2.34,2.88,0,0.8124999,6,0,0,0,0,0,0,0,903400,6,0,0,646,,,300,976.5,2,0,0,0.3072196621,4,0,0,530,0.5427547363,6,JAN-APR,4,5,83.66,6,4.14,2,4,2,298.6,4,4,52
36,Thunnus tonggol,LP,"Proc,Tuna meet,2005 Pillai et al",SCOMBRIDAE,1979,North west,NW,2001,2002,Gillnet,12.1,4,C,0.55,2,0.8,3.414,4.214,0,0.8101566,6,0,0,0,0,0,0,0,903400,6,0,0,0,640,800,640,1080,1,0,0,0.5925925926,2,0,0,530,0.4907407407,6,JAN-APR,4,5,83.66,6,4.14,2,4,2,298.6,4,4,50
36,Thunnus tonggol,LP,"Proc,Tuna meet,2005 Pillai et al",SCOMBRIDAE,1979,North west,NW,2000,2001,Gillnet,12.1,4,C,0.55,2,0.8,1.163,1.963,0,0.5924605,3,0,0,0,0,0,0,0,903400,6,0,0,0,560,960,560,1080,1,0,0,0.5185185185,2,0,0,530,0.4907407407,6,JAN-APR,4,5,83.66,6,4.14,2,4,2,298.6,4,4,47
36,Thunnus tonggol,LP,"Proc,Tuna meet,2005 Pillai et al",SCOMBRIDAE,1979,North west,NW,1999,2000,Gillnet,12.1,4,C,0.55,2,0.8,0.685,1.485,0,0.4612795,2,0,0,0,0,0,0,0,903400,6,0,0,0,520,900,52,1080,1,0,0,0.04814814815,6,0,0,530,0.4907407407,6,JAN-APR,4,5,83.66,6,4.14,2,4,2,298.6,4,4,50
36,Thunnus tonggol,LP,"Proc,Tuna meet,2005 Pillai et al",SCOMBRIDAE,1979,North west,NW,1998,1999,Gillnet,12.1,4,C,0.55,2,0.8,0.64,1.44,0,0.4444444,2,0,0,0,0,0,0,0,903400,6,0,0,0,680,980,680,1080,1,0,0,0.6296296296,1,0,0,530,0.4907407407,6,JAN-APR,4,5,83.66,6,4.14,2,4,2,298.6,4,4,45
36,Thunnus tonggol,LP,"IJF 2010,57(2) Ghosh et al",Scombridae,1979,Veraval,NW,,,,12.1,4,C,0.18,1,0.4,0.72,1.12,0,0.6428572,4,0,0,0,0,0,0,0,903400,6,592,649,0,0,0,309.5,1074,1,0,0,0.2881750466,5,0,0,530,0.4934823091,6,JAN-APR,4,5,83.66,6,4.14,2,4,2,298.6,4,4,50
36,Thunnus tonggol,LP,"Proc,Tuna meet,2005 Pillai et al",SCOMBRIDAE,1979,North west,NW,1997,1998,Gillnet,12.1,4,C,0.55,2,0.8,0.437,1.237,0,0.353274,1,0,0,0,0,0,0,0,903400,6,0,0,0,740,940,740,1080,1,0,0,0.6851851852,1,0,0,530,0.4907407407,6,JAN-APR,4,5,83.66,6,4.14,2,4,2,298.6,4,4,44
36,Istiophorus platypterus,LP,"Varghese et al., 2005, Proc.Tuna Meet",ISTIOPHORIDAE,1986,Northwest coast,NW,1997,2000,Longline,7.9,3,C,0.39,2,0.5,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,1000,2600,1000,3615,1,0,0,0.2766251729,5,1750,1750,1750,0.4840940526,6,"Mar,Apr,May,Jun,Jul,Aug,Sep",7,3,97.6,6,4.5,2,5.66,3,298.6,4,5,
37,Scomberomorus commerson,LP,"Proc.tuna meet,2005, Kasim  et al",SCOMBRIDAE,1998,South east,SE,2000,2003,"Gillnet,trawl,H&L",13.9,5,C,0.73,3,0.91,2.99,3.9,0,0.7666667,5,853,1280,1490,1594,0,0,0,3600000,6,0,0,0,120,1560,120,1685,1,0,0,0.07121661721,6,0,0,700,0.4154302671,5,"Mar,Apr",2,6,91.18,6,4.18,2,4.7,2,81.5,1,6,54
